id,age,job,marital,education,default_credit,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
8599,53,management,married,unknown,False,527,True,False,cellular,23,jul,71,3,-1,0,unknown,False
8600,33,management,single,tertiary,False,0,False,False,cellular,27,aug,191,4,-1,0,unknown,False
8601,67,admin.,married,primary,False,1093,False,False,telephone,8,jul,64,3,-1,0,unknown,False
8602,53,housemaid,married,primary,False,70,False,False,cellular,21,aug,77,8,-1,0,unknown,False
8603,41,housemaid,married,primary,False,39,False,False,cellular,21,aug,299,4,-1,0,unknown,False
8604,46,housemaid,married,primary,False,296,True,False,unknown,20,jun,205,4,-1,0,unknown,False
8605,58,admin.,married,secondary,False,1464,True,True,unknown,5,jun,53,29,-1,0,unknown,False
8606,39,blue-collar,married,primary,False,2226,True,False,unknown,6,may,158,1,-1,0,unknown,False
8607,30,technician,single,secondary,False,1286,False,False,telephone,28,aug,44,12,-1,0,unknown,False
8608,37,blue-collar,married,primary,False,-738,True,False,cellular,5,may,303,1,-1,0,unknown,False
8609,45,management,married,tertiary,False,3643,False,False,cellular,21,nov,162,1,-1,0,unknown,False
8610,50,housemaid,married,tertiary,False,5260,True,False,cellular,24,jul,51,2,-1,0,unknown,False
8611,30,technician,single,secondary,False,3096,True,False,cellular,11,aug,272,4,-1,0,unknown,False
8612,29,blue-collar,married,secondary,False,-312,True,True,cellular,14,may,130,2,-1,0,unknown,False
8613,32,self-employed,married,primary,False,286,True,False,cellular,6,aug,175,1,-1,0,unknown,False
8614,37,management,married,tertiary,False,89,True,False,unknown,19,may,162,10,-1,0,unknown,False
8615,26,services,single,secondary,False,-72,True,False,unknown,30,jun,82,9,-1,0,unknown,False
8616,51,management,single,tertiary,False,4305,True,False,cellular,4,may,126,1,-1,0,unknown,False
8617,38,admin.,married,primary,False,1487,False,False,unknown,9,jun,332,2,-1,0,unknown,False
8618,72,retired,divorced,primary,False,0,False,False,telephone,28,aug,359,1,-1,0,unknown,False
8619,42,technician,divorced,secondary,False,-78,True,True,cellular,29,jul,10,23,-1,0,unknown,False
8620,57,blue-collar,single,primary,False,3495,False,True,cellular,19,nov,362,3,-1,0,unknown,False
8621,22,student,single,unknown,False,3317,False,False,cellular,10,aug,148,1,-1,0,unknown,False
8622,46,management,married,tertiary,False,1906,False,False,cellular,28,aug,44,6,-1,0,unknown,False
8623,32,unemployed,married,secondary,False,2996,True,False,unknown,19,may,68,1,-1,0,unknown,False
8624,42,technician,married,tertiary,False,446,False,False,cellular,6,aug,286,3,-1,0,unknown,False
8625,37,blue-collar,married,secondary,False,1590,False,False,unknown,12,jun,305,2,-1,0,unknown,False
8626,27,self-employed,single,tertiary,False,5214,True,False,unknown,28,may,94,1,-1,0,unknown,False
8627,30,management,married,tertiary,False,134,True,False,unknown,19,may,70,1,-1,0,unknown,False
8628,34,management,married,tertiary,False,8,False,False,cellular,25,aug,169,4,-1,0,unknown,False
8629,56,management,married,tertiary,False,3120,True,False,cellular,7,aug,666,2,-1,0,unknown,False
8630,54,services,married,secondary,False,171,False,True,cellular,14,jul,673,8,-1,0,unknown,False
8631,57,management,married,secondary,False,39,True,False,cellular,15,may,114,2,-1,0,unknown,False
8632,56,management,married,tertiary,False,171,False,True,telephone,17,jul,610,2,-1,0,unknown,False
8633,41,services,married,secondary,False,-140,False,True,unknown,6,jun,190,1,-1,0,unknown,False
8634,32,management,single,tertiary,False,728,True,False,unknown,21,may,125,1,-1,0,unknown,False
8635,34,services,married,secondary,False,1637,True,False,cellular,21,nov,107,4,-1,0,unknown,False
8636,30,services,single,secondary,False,-143,True,False,cellular,15,may,85,1,-1,0,unknown,False
8637,42,technician,divorced,tertiary,False,802,False,False,telephone,28,jan,119,2,-1,0,unknown,False
8638,40,housemaid,married,tertiary,False,795,True,False,unknown,29,may,725,3,-1,0,unknown,False
8639,36,technician,single,secondary,False,265,True,True,unknown,5,may,348,1,-1,0,unknown,False
8640,42,services,married,primary,False,2567,True,False,unknown,19,may,401,2,-1,0,unknown,False
8641,34,management,married,tertiary,False,3402,False,False,cellular,3,jun,88,2,-1,0,unknown,False
8642,30,services,divorced,secondary,False,1336,True,False,cellular,18,may,13,3,355,5,failure,False
8643,35,blue-collar,married,secondary,False,306,False,False,unknown,20,jun,12,8,-1,0,unknown,False
8644,44,blue-collar,single,primary,False,10984,False,False,unknown,20,jun,258,18,-1,0,unknown,False
8645,46,admin.,married,secondary,False,526,False,True,cellular,31,jul,251,3,-1,0,unknown,False
8646,38,services,married,tertiary,False,563,True,False,cellular,7,may,251,2,-1,0,unknown,False
8647,32,services,single,tertiary,False,0,False,False,cellular,28,aug,23,12,-1,0,unknown,False
8648,34,management,married,tertiary,False,0,False,False,cellular,29,aug,120,2,-1,0,unknown,False
8649,53,services,divorced,primary,False,3107,False,False,unknown,5,jun,152,1,-1,0,unknown,False
8650,38,services,married,primary,False,0,False,False,cellular,28,jul,33,3,-1,0,unknown,False
8651,54,management,married,tertiary,False,1146,True,False,cellular,12,aug,205,2,-1,0,unknown,False
8652,32,blue-collar,single,secondary,False,5252,True,False,cellular,20,nov,232,2,183,2,failure,False
8653,33,management,married,tertiary,False,1195,True,False,telephone,13,may,355,4,-1,0,unknown,False
8654,46,technician,married,secondary,False,488,False,False,unknown,5,jun,92,1,-1,0,unknown,False
8655,49,management,married,tertiary,False,1887,False,False,cellular,18,nov,244,3,-1,0,unknown,False
8656,37,management,married,tertiary,False,49,False,True,cellular,22,aug,132,1,-1,0,unknown,False
8657,40,blue-collar,married,secondary,False,280,True,False,cellular,8,may,435,2,340,3,failure,False
8658,35,blue-collar,married,secondary,False,-461,False,False,unknown,23,may,339,1,-1,0,unknown,False
8659,26,services,divorced,primary,False,633,True,False,unknown,27,may,326,2,-1,0,unknown,False
8660,27,blue-collar,single,primary,False,3955,True,False,unknown,28,may,205,3,-1,0,unknown,False
8661,39,management,married,tertiary,False,-233,True,False,cellular,19,nov,249,1,-1,0,unknown,False
8662,31,services,single,tertiary,False,1626,False,False,unknown,31,jul,15,1,-1,0,unknown,False
8663,53,blue-collar,married,secondary,False,1103,True,True,cellular,4,feb,101,2,250,4,failure,False
8664,50,entrepreneur,divorced,tertiary,False,223,False,False,cellular,7,jul,264,5,-1,0,unknown,False
8665,36,blue-collar,single,secondary,False,-175,True,False,unknown,15,may,180,2,-1,0,unknown,False
8666,46,blue-collar,married,secondary,False,-3,True,False,unknown,9,may,92,2,-1,0,unknown,False
8667,36,services,married,tertiary,False,0,True,False,cellular,8,may,52,1,-1,0,unknown,False
8668,38,housemaid,married,primary,False,3918,False,False,cellular,27,aug,101,3,-1,0,unknown,False
8669,44,management,married,tertiary,False,284,True,True,cellular,10,jul,109,5,-1,0,unknown,False
8670,56,retired,married,secondary,False,4577,False,False,cellular,29,aug,133,2,-1,0,unknown,False
8671,37,management,single,tertiary,False,876,True,False,cellular,15,apr,140,4,327,2,failure,False
8672,51,blue-collar,married,primary,False,3754,False,True,cellular,13,aug,202,3,-1,0,unknown,False
8673,41,technician,married,secondary,False,128,True,False,cellular,27,aug,100,2,-1,0,unknown,False
8674,55,technician,divorced,tertiary,False,0,True,False,unknown,30,may,234,1,-1,0,unknown,False
8675,38,management,divorced,tertiary,False,547,True,False,unknown,14,may,137,4,-1,0,unknown,False
8676,21,management,single,tertiary,False,243,False,True,cellular,17,jun,181,2,-1,0,unknown,False
8677,40,entrepreneur,married,tertiary,False,3571,False,False,unknown,9,jun,222,3,-1,0,unknown,False
8678,39,technician,married,secondary,False,130,False,False,cellular,8,jul,202,2,-1,0,unknown,False
8679,30,blue-collar,married,secondary,False,-529,True,False,cellular,12,may,416,4,-1,0,unknown,False
8680,28,services,single,secondary,False,1636,True,False,cellular,18,may,97,1,355,2,failure,False
8681,58,services,married,secondary,False,12180,False,False,unknown,16,jun,121,5,-1,0,unknown,False
8682,50,unemployed,married,secondary,False,297,True,False,cellular,31,jul,29,10,-1,0,unknown,False
8683,32,blue-collar,single,secondary,False,413,True,False,cellular,19,nov,270,1,-1,0,unknown,False
8684,44,technician,single,secondary,False,285,True,False,cellular,12,may,373,3,-1,0,unknown,False
8685,47,technician,married,secondary,False,19,True,False,unknown,6,may,105,2,-1,0,unknown,False
8686,45,unknown,married,primary,False,44,False,False,unknown,11,jun,81,1,-1,0,unknown,False
8687,48,services,divorced,secondary,False,62,True,False,cellular,8,may,561,1,-1,0,unknown,False
8688,60,management,married,tertiary,False,79,False,False,unknown,11,jun,48,3,-1,0,unknown,False
8689,45,blue-collar,married,secondary,False,226,False,False,telephone,4,feb,170,2,212,2,failure,False
8690,31,technician,single,secondary,False,2388,False,False,cellular,5,aug,123,1,-1,0,unknown,False
8691,30,admin.,single,secondary,False,98,True,False,cellular,23,jul,100,5,-1,0,unknown,False
8692,52,management,married,primary,False,48,False,False,unknown,9,jun,135,2,-1,0,unknown,False
8693,31,blue-collar,married,secondary,False,255,True,True,cellular,18,may,295,1,-1,0,unknown,False
8694,53,blue-collar,married,secondary,False,2,True,False,unknown,16,may,851,2,-1,0,unknown,False
8695,47,blue-collar,married,primary,False,643,True,False,unknown,20,jun,18,6,-1,0,unknown,False
8696,42,technician,married,tertiary,False,13410,False,True,cellular,14,aug,149,2,-1,0,unknown,False
8697,57,admin.,married,unknown,False,0,True,False,unknown,15,may,215,2,-1,0,unknown,False
8698,35,self-employed,divorced,secondary,False,3443,False,False,cellular,30,jul,409,4,-1,0,unknown,False
8699,47,unemployed,married,primary,False,2946,False,False,unknown,5,jun,60,1,-1,0,unknown,False
8700,37,management,married,tertiary,False,21,True,False,unknown,29,may,52,2,-1,0,unknown,False
8701,55,unemployed,married,primary,False,1212,False,False,cellular,31,aug,241,1,92,1,failure,False
8702,58,management,married,tertiary,False,2183,True,False,cellular,22,jul,209,1,-1,0,unknown,False
8703,33,entrepreneur,married,secondary,False,135,True,False,cellular,17,apr,114,1,345,2,failure,False
8704,29,blue-collar,married,secondary,False,5903,True,False,unknown,8,may,194,1,-1,0,unknown,False
8705,41,unemployed,divorced,secondary,False,271,True,False,unknown,19,jun,196,2,-1,0,unknown,False
8706,53,retired,married,secondary,False,303,True,False,unknown,6,may,593,2,-1,0,unknown,False
8707,41,entrepreneur,single,primary,False,7264,False,True,unknown,1,jul,125,3,-1,0,unknown,False
8708,42,unemployed,married,tertiary,False,0,False,False,cellular,8,oct,113,1,-1,0,unknown,False
8709,52,admin.,married,primary,False,204,False,False,cellular,19,aug,123,2,-1,0,unknown,False
8710,42,services,divorced,secondary,False,444,False,False,cellular,21,nov,171,1,-1,0,unknown,False
8711,33,services,single,secondary,False,-27,True,False,unknown,26,may,165,1,-1,0,unknown,False
8712,44,blue-collar,single,primary,False,287,False,False,cellular,29,jan,301,1,-1,0,unknown,False
8713,53,management,married,tertiary,False,800,False,False,cellular,18,nov,90,1,-1,0,unknown,False
8714,35,technician,single,secondary,False,4645,True,False,cellular,11,jan,502,3,270,40,other,False
8715,47,entrepreneur,married,unknown,False,1481,True,False,cellular,6,may,64,2,364,3,failure,False
8716,59,admin.,married,secondary,False,1575,True,False,cellular,12,may,301,3,263,11,success,False
8717,31,management,single,tertiary,False,5691,True,False,cellular,21,nov,37,2,123,1,failure,False
8718,40,management,married,tertiary,False,294,True,False,cellular,23,jul,97,5,-1,0,unknown,False
8719,55,management,married,tertiary,False,154,False,False,telephone,11,may,70,2,367,3,failure,False
8720,41,self-employed,single,tertiary,False,3950,True,False,unknown,30,may,96,2,-1,0,unknown,False
8721,46,blue-collar,married,secondary,False,624,True,False,cellular,16,apr,201,1,-1,0,unknown,False
8722,35,services,divorced,secondary,False,-504,False,False,cellular,10,jul,228,1,-1,0,unknown,False
8723,46,technician,divorced,secondary,False,111,True,False,cellular,19,nov,178,3,183,2,other,False
8724,31,blue-collar,married,secondary,False,1131,True,True,cellular,15,apr,126,1,148,6,failure,False
8725,49,management,married,tertiary,False,322,False,False,cellular,6,aug,72,4,-1,0,unknown,False
8726,37,technician,married,secondary,False,0,True,False,cellular,16,apr,657,4,149,1,other,False
8727,41,technician,single,tertiary,False,-89,True,False,cellular,3,feb,195,4,251,4,failure,False
8728,42,blue-collar,married,secondary,False,3,True,False,unknown,14,may,34,1,-1,0,unknown,False
8729,34,technician,single,secondary,False,1313,False,False,cellular,19,apr,237,4,-1,0,unknown,False
8730,55,technician,married,secondary,False,462,False,False,cellular,11,aug,116,2,-1,0,unknown,False
8731,49,unemployed,married,primary,True,11,True,False,telephone,31,jul,166,8,-1,0,unknown,False
8732,59,technician,married,primary,False,3163,True,False,unknown,29,may,240,2,-1,0,unknown,False
8733,26,technician,single,secondary,False,2,True,True,unknown,15,may,461,1,-1,0,unknown,False
8734,43,self-employed,married,tertiary,False,3157,False,False,cellular,21,apr,381,2,330,17,other,False
8735,35,management,single,tertiary,False,4348,True,False,cellular,2,apr,1074,3,217,8,failure,False
8736,43,management,married,tertiary,False,-391,True,False,cellular,28,jul,193,8,-1,0,unknown,False
8737,51,blue-collar,married,tertiary,False,7816,True,False,unknown,12,may,76,2,-1,0,unknown,False
8738,29,technician,single,secondary,False,5763,False,True,cellular,5,jun,271,2,92,2,success,False
8739,42,self-employed,married,secondary,False,240,True,False,cellular,4,feb,183,1,189,16,other,False
8740,73,retired,married,primary,False,508,False,False,cellular,14,jun,154,4,97,1,success,False
8741,39,services,married,secondary,False,2,True,False,cellular,25,jul,174,10,-1,0,unknown,False
8742,39,management,married,tertiary,False,1654,False,True,cellular,21,nov,151,1,-1,0,unknown,False
8743,44,entrepreneur,married,secondary,False,860,True,True,cellular,6,may,96,2,295,5,failure,False
8744,30,admin.,single,secondary,False,154,True,False,cellular,21,nov,24,2,-1,0,unknown,False
8745,32,admin.,married,tertiary,False,281,True,False,unknown,6,may,226,1,-1,0,unknown,False
8746,57,retired,married,secondary,False,427,False,False,cellular,29,jan,246,1,-1,0,unknown,False
8747,55,blue-collar,married,secondary,False,467,False,False,cellular,25,aug,129,5,-1,0,unknown,False
8748,24,self-employed,single,tertiary,False,91,True,False,cellular,15,may,134,2,-1,0,unknown,False
8749,41,services,married,secondary,False,1319,True,False,cellular,11,may,305,1,-1,0,unknown,False
8750,39,admin.,married,tertiary,False,259,True,False,unknown,19,may,27,1,-1,0,unknown,False
8751,52,self-employed,married,secondary,False,-488,True,False,unknown,29,may,322,1,-1,0,unknown,False
8752,28,services,single,secondary,False,60,False,True,cellular,29,jan,248,1,-1,0,unknown,False
8753,56,management,married,primary,False,405,False,False,cellular,21,jul,251,2,-1,0,unknown,False
8754,33,technician,married,secondary,False,177,True,True,cellular,12,may,22,8,-1,0,unknown,False
8755,41,management,married,tertiary,False,-412,True,False,cellular,29,jan,85,1,195,5,other,False
8756,32,management,married,tertiary,False,282,False,False,cellular,22,aug,92,2,-1,0,unknown,False
8757,50,housemaid,married,tertiary,False,6181,False,False,unknown,17,jun,1162,2,-1,0,unknown,False
8758,28,services,single,secondary,False,373,True,False,cellular,18,may,115,2,-1,0,unknown,False
8759,36,management,married,tertiary,False,-92,False,True,cellular,18,nov,196,3,-1,0,unknown,False
8760,36,blue-collar,married,primary,False,49,True,False,cellular,15,may,232,2,365,5,other,False
8761,53,housemaid,married,primary,False,0,False,False,unknown,24,jun,51,8,-1,0,unknown,False
8762,40,admin.,married,secondary,False,-283,False,False,unknown,20,jun,253,2,-1,0,unknown,False
